file_name,mfcc_feature1,mfcc_feature2,mfcc_feature3,mfcc_feature4,mfcc_feature5,mfcc_feature6,mfcc_feature7,mfcc_feature8,mfcc_feature9,mfcc_feature10,mfcc_feature11,mfcc_feature12,mfcc_feature13,mfcc_feature14,mfcc_feature15,mfcc_feature16,mfcc_feature17,mfcc_feature18,mfcc_feature19,mfcc_feature20,mfcc_feature21,mfcc_feature22,mfcc_feature23,mfcc_feature24,mfcc_feature25,mfcc_feature26,mfcc_feature27,mfcc_feature28,mfcc_feature29,mfcc_feature30,mfcc_feature31,mfcc_feature32,mfcc_feature33,mfcc_feature34,mfcc_feature35,mfcc_feature36,mfcc_feature37,mfcc_feature38,mfcc_feature39,MeanRMS,MeanZCR,MeanSpectralCentroid,MeanSpectralBandwidth
spanish86.mp3,-323.91995,103.20723,-0.064059794,28.463776,-2.0654418,-0.4146227,-17.255829,-13.738353,-18.472301,-8.138638,-5.5682244,-6.447136,-4.9450226,-4.250359e-08,-2.1251795e-08,8.854915e-09,1.06258975e-08,7.0839317e-09,2.6564744e-09,1.2396881e-08,7.0839317e-09,-1.7709829e-09,-4.870203e-09,-4.4274575e-09,-1.7709829e-09,-1.9923558e-09,4.073261e-08,7.0839317e-09,6.6411863e-09,-8.854915e-09,-5.534322e-09,8.8549146e-10,-1.9923558e-09,-1.7709829e-09,-5.3129487e-09,7.305305e-09,-5.3129487e-09,1.9923558e-09,-2.2137286e-10,0.096917816,0.0914577907986111,1498.7564744703068,1508.9666965935846
swedish4.mp3,-290.52765,63.276985,10.2025795,33.03743,4.7136903,6.949255,-1.0977092,-0.04954628,-11.566425,8.647844,-11.731363,13.006389,-10.448044,2.7493314e-08,-2.0619986e-08,1.7183321e-09,-6.8733286e-09,3.4366643e-09,1.7183321e-09,5.1549964e-09,-5.5845795e-09,4.2958304e-10,8.5916607e-10,-2.5774982e-09,3.4366643e-09,0.0,-3.4366643e-09,8.591661e-09,-3.4366643e-09,-4.7254134e-09,7.732495e-09,3.0070813e-09,2.1479152e-09,4.9402047e-09,-2.3627067e-09,4.2958304e-09,-1.7183321e-09,3.4366643e-09,8.5916607e-10,0.033319797,0.0971950954861111,2231.1041937856608,2450.0023752644743
tagalog12.mp3,-350.49228,82.45461,6.5537252,19.739359,3.3939488,1.3549914,-6.372988,-12.731713,-19.299273,-6.375095,-9.254538,-9.387036,-9.745367,0.012317927,-0.00387509,-0.0032312325,0.0055101,-0.0015574482,-0.0018004245,0.0028615047,0.0043753684,-0.005243528,0.0029027048,0.0027698055,-0.0005424369,0.007782373,-0.012571475,-0.006224942,-0.002600469,-0.005324073,-0.0035532406,-0.0021752238,-0.00080430397,-0.0014483524,0.0019184508,-0.0015224884,-0.0015254992,0.0019855285,0.00045487232,0.038127325,0.11916323061342593,2059.968791836465,1985.6420922074597
taiwanese6.mp3,-287.26828,122.900925,5.9983144,40.535275,-9.272009,-3.287764,-28.686653,6.240209,-11.587485,-9.519709,6.914334,-13.702041,-0.6690076,1.961284e-08,0.0,4.90321e-09,-4.90321e-09,-4.90321e-09,-1.2258025e-09,2.451605e-09,0.0,-6.1290123e-10,-4.2903086e-09,-2.451605e-09,3.6774075e-09,-2.1451543e-09,-6.7419137e-09,6.1290124e-09,1.5322531e-09,-3.6774075e-09,3.0645062e-09,-4.2903086e-09,5.8225615e-09,-3.0645061e-10,-4.137083e-09,-1.5322531e-09,-4.5967594e-09,1.0725771e-09,-6.1290123e-10,0.07643991,0.048403139467592594,1106.2656615018898,1422.0255357819183
tajiki1.mp3,-334.52405,56.39177,-15.963122,23.498713,-3.6943119,-0.6145553,-4.890984,3.346585,-13.105386,8.862598,-12.736411,-1.5886794,3.2322621,0.0001565935,0.00013888646,0.00033478907,0.0030784472,0.0067967707,0.0045603425,-0.00045069444,0.0022588233,0.00906938,0.009949832,0.0058164,-0.0005931276,-0.008120265,-0.0027269644,0.00094008003,0.0052684285,0.00017773341,-0.0036620502,0.00026016973,0.0013525325,-0.0031377045,-0.004511943,-0.0034658154,-0.0036736394,-0.0011788497,0.0022817124,0.026226504,0.22297724971064814,3080.612194160338,1991.5422188763666
thai10.mp3,-218.48402,73.5731,2.1487782,45.37846,-0.30756727,9.029439,-5.398206,6.281419,-11.453171,6.572706,-4.309165,3.4594934,-2.092871,0.0062850732,-0.034020796,0.019509174,0.01370002,-0.0068398034,0.016260564,0.014297222,0.033789672,-0.0038456414,0.0030825825,-0.0132224215,-0.0089021595,-0.0034609472,-0.013912284,-0.015184137,0.0045388932,0.010540239,-0.010146435,0.004868343,-0.000110598085,0.0041128425,0.0035544795,0.0060618552,-0.0048705935,0.003924284,0.0044337683,0.08424349,0.17149522569444445,2724.1468160604004,2186.651758173771
tigrigna5.mp3,-353.37466,108.47613,-6.1686983,26.282927,10.874159,5.54722,-28.73615,-16.075066,-15.995733,-5.866392,-8.689486,-7.227342,7.843489,0.0900377,0.066311456,-0.002961723,-0.00073348056,0.008072799,0.0074381754,-0.0026805617,-0.014195554,-0.0026178749,0.0077245687,0.004203754,0.005672402,0.0058985003,-0.005897959,0.0009042391,0.0052350713,-5.9916325e-05,0.002275423,0.0014292012,-0.0044413866,-0.0062763686,-0.001340305,0.0018623599,-0.0026725791,-0.0011475575,0.0031775758,0.03848416,0.09720413773148148,1518.313304144952,1480.7109606858135
turkish6.mp3,-302.4817,126.19977,-5.536833,39.09431,13.331268,2.6892302,-1.4910561,1.3325063,-11.689747,6.115275,-6.2926908,-2.3519251,5.1491904,-0.0033037267,-0.0025971446,0.009753915,0.015039573,-5.275042e-05,-0.005328943,-0.0005368799,-0.002478533,0.00024829543,0.001544131,-0.002089938,0.0045755967,0.006128418,-0.010335674,-0.009956231,-0.002540595,0.00092568464,0.002359064,0.002995046,0.0020171585,0.000879336,-0.00016503363,-0.0040378175,-0.0076674153,-0.0038200463,0.002446429,0.06904702,0.0700367115162037,1520.5847168475093,1802.6304418521092
urdu10.mp3,-246.79765,132.4775,-6.5184093,42.892395,-1.4575341,0.28644502,-28.240307,-4.721342,-25.828512,-16.783909,-2.2340171,-7.0115666,-0.28027532,0.13731542,-0.026719632,-0.035927434,0.02747684,-0.010124269,0.031171976,-0.0144808795,0.036160786,-0.004873087,-0.009392491,-0.0032744934,0.008760376,0.012676985,0.022246052,-0.0260482,-0.0013661756,0.015590392,-0.0035485567,0.0029511934,-0.014538128,0.013300842,-0.0030898305,-0.0025878618,-0.0033205047,0.006263325,0.000119603974,0.11489832,0.07904278790509259,1305.7240063319393,1338.135705967591
yiddish3.mp3,-308.43518,140.8677,-20.193197,29.12514,-0.9715472,13.070964,-16.686182,0.13129368,-14.618151,-10.651192,-2.094463,-12.836918,-3.3258448,0.029294197,-0.002921368,-0.0065791635,0.0064849947,-0.0019156163,0.012286049,-0.008733269,-0.0035272776,-0.0022754048,-0.0032436058,0.0032398617,-0.013418179,-0.0093097,-0.022173911,0.005882667,0.005960268,-0.007729422,0.006777038,-0.006053055,-0.001075728,0.0036200823,0.0027000038,-0.0018969679,0.0021432003,0.0009474488,-0.0041459217,0.034075607,0.0848388671875,1418.2985174055273,1414.1303324535102
